"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","EQID","SSN"
14159,1999,1,3.81,87,-177,9.454,10.077,55.29,56.1,6.86,639.7,0.32,0.02,0.9,0,0,6e-04,1.25,25.6,NA,NA,NA,NA,NA,NA,NA,NA,-1.06239822393547,-0.586528012155689,-0.540567888616895,-0.868300357409368,-0.448230291101943,-0.863535264932592,-1.26579005941732,-0.80851414537165,-1.00293440175759,-0.224146027855062,1082,100562
14160,1999,1,3.81,87,-177,9.454,10.077,33.97,35.3,31.68,388.7,0.32,0.32,0.9,0,0,0.0013,0.95,33.6,NA,NA,NA,NA,NA,NA,NA,-1.28305757030461,-0.754077228178184,-0.612743767953688,-1.01178550965862,-0.785435103268652,-0.870627183569392,-1.21044053826491,-1.19719362241272,-0.578879333087782,-0.742329001380098,0.162034910751457,1082,100426
14162,1999,1,3.81,87,-177,9.454,10.077,9.71,13.57,3.17,699,-999,-999,0.9,0,0,0.0063,0.625,29.6,NA,NA,NA,NA,NA,NA,-0.635891049141016,-0.531313653309523,-1.16827048556887,0.435655719869633,0.306948589816924,0.38283002522045,0.668690726000797,0.481210019392983,-0.27835303726126,-0.837686398849245,-0.360710357032563,-0.215600307737501,1082,100431
14163,1999,1,3.81,87,-177,9.454,10.077,63.99,64.68,-42.57,530,-999,-999,0.9,0,0,4e-04,1.0125,28,NA,NA,NA,NA,NA,NA,NA,NA,-0.38635618615028,-0.167280732321256,-0.102673618500898,0.821184796779006,0.381484698317804,0.337367097777216,0.349674600275252,-0.137886159860185,0.604212445736501,0.40085307775615,1082,100201
14165,1999,1,3.81,87,-177,9.454,10.077,41.98,43.03,2.44,278.6,3.52,0.46,0.9,0,0,9e-04,0.875,33.6,NA,NA,NA,NA,NA,NA,NA,-0.92052443081719,-0.169996125343582,-0.571119553198118,-0.0558226178968404,-0.0496000337982014,-0.0025309769577202,1.08117883881474,0.303657049216838,0.0625828008671405,0.674342056999004,0.450389232137809,1082,100279
14166,1999,1,3.81,87,-177,9.454,10.077,36.57,37.81,33.54,355.9,0.32,0.32,0.9,0,0,0.0012,3.375,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21020177511188,-2.14178250149564,-1.85225234056693,-0.0592505436922863,-0.351570470438732,0.407927049325382,1082,100129
14167,1999,1,3.81,87,-177,9.454,10.077,20.28,22.38,-19.53,222,2.48,0.4,0.9,0,0,0.0028,1.25,29.6,NA,NA,NA,NA,NA,NA,NA,NA,-0.032908104820633,-0.00509998559836866,0.233421350092426,0.548745206768919,0.595870642025632,0.342823881838418,-0.283911222051964,-0.461125280623603,0.0378011548872941,-0.269630816898985,1082,100390
14168,1999,1,3.81,87,-177,9.454,10.077,63.58,64.32,62.76,393,-999,-999,0.9,0,0,4e-04,1.2375,33.6,NA,NA,NA,NA,NA,NA,NA,NA,-0.789953888938214,-0.59803963957147,-0.750444161083097,-0.895749122095575,-0.971031906748443,-0.868667656311585,-0.989140394673766,-0.361721428620839,-0.260721391767213,-0.384546085432509,1082,3084
14169,1999,1,3.81,87,-177,9.454,10.077,29.82,31.28,-21.91,421,1.66,-999,0.9,0,0,0.0016,1.625,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156409353872133,-0.184055569948768,-0.535502325559357,-0.781181266045342,-0.641865700028717,-0.564426799978776,-0.49955397629871,-0.0553438875773899,-0.0418417048356492,1082,3085
14170,1999,1,3.81,87,-177,9.454,10.077,36.9,38.09,-28.97,405.8,1.9,-999,0.9,0,0,0.0011,1.75,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.279744745522306,-0.229495247609199,-0.516023157077592,-0.660702707516524,-0.986832747406448,-0.754958206787586,-0.402445309721452,-0.730582545230844,-0.473235311517872,1082,100203
14171,1999,1,3.81,87,-177,9.454,10.077,71.36,71.98,-20.12,377.6,5.18,0.6,0.9,0,0,4e-04,1.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577704901549177,-0.438505298405273,-0.152112315339993,0.0496895431053481,-0.0376086162155751,-0.2104852391309,-0.497638329547005,0.0482603919712297,0.759237044171554,1082,100335
14172,1999,1,3.81,87,-177,9.454,10.077,64.96,65.69,58.29,698.7,0.32,0.32,0.9,0,0,4e-04,0.975,24,NA,NA,NA,NA,NA,NA,NA,-0.616969616935823,-0.018058961630862,-1.40453394588223,-0.916815474367288,-0.588798754226307,-0.0350170228475193,0.26371615599793,0.434148122391118,0.372088422742328,-0.180142978596708,-0.470016776827883,1082,3092
14173,1999,1,3.81,87,-177,9.454,10.077,56.79,57.57,-11,277.7,3.9,0.58,0.9,0,0,6e-04,0.7625,21.6,NA,NA,NA,NA,NA,NA,NA,-0.1098650287087,0.154753686628192,0.027530471345349,-0.46881818577647,-0.0556547115447366,-0.804965303261593,0.0478930842538698,0.17704370050912,-0.450677786568368,0.092781772034467,0.213482646836113,1082,100483
14175,1999,1,3.81,87,-177,9.454,10.077,29.85,31.32,5.31,342.6,3.1,0.32,0.9,0,0,0.0016,1.5,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.383204263492347,-0.167282914723277,-0.367442459269242,-0.676217270081443,-0.0863742362864404,0.363878658628852,-0.588391676768586,-0.511999276224406,-0.165513920725083,1082,100377
14178,2003,1,3.69,77,178,9.6495,10.11,46.75,47.73,-43.61,489,-999,-999,0.7,0,0,4e-04,0.1,18.4,1.18556017332364,1.12031121679563,0.519697024712579,0.945286532091709,1.22257027186006,0.936192173985313,0.735395552562144,0.905735680312826,0.850808574626473,0.262250381278196,0.655093157783339,0.318270364192539,0.237943749038372,-0.637002617929467,-1.59485711481282,-1.94367937424426,-1.64188885094747,NA,1083,100533
14179,2003,1,3.69,77,178,9.6495,10.11,20.16,22.35,-18.14,259,-999,-999,0.7,0,0,0.0017,0.0875,25.6,1.1640497712739,1.29481577165124,1.29061421338088,1.55409510794733,0.976229480245264,0.720358975395424,1.52788049159141,1.05315001518326,1.61370779154969,1.83401153971784,1.74910059421149,1.79953082851521,1.436969462641,0.729933578794284,0.218901613588903,0.269236246313858,-0.101613713354382,-0.125893258011645,1083,100550
14184,2003,1,3.69,77,178,9.6495,10.11,63.89,64.61,-63.76,522,-999,-999,0.7,0,0,3e-04,0.1,11.2,0.177534874233196,-0.139032225136653,0.144841474387258,0.604817685018354,0.00217190027550629,0.647557829613568,1.06742431854437,0.874356200253899,0.428519101999925,0.765970042954685,0.436221008005102,0.750440119972142,0.458370417562413,-0.678559518293543,-0.849970177596104,-1.23942159139265,NA,NA,1083,100183
14185,2003,1,3.69,77,178,9.6495,10.11,39.09,40.26,-21.05,297,-999,-999,0.7,0,0,6e-04,0.1,23.2,1.03598539381251,0.32023060946606,-0.475180197158389,0.487887339366397,0.331797049233652,0.884877329776875,0.483131426000847,0.896313822755967,0.867055298364344,0.900640044444652,1.04854447655681,0.108984321009991,0.0622071705942489,-0.711688191688689,-1.15243727834619,-0.739480580827115,-0.831818567489572,-1.6326472022844,1083,100263
14187,2003,1,3.69,77,178,9.6495,10.11,70.74,71.4,-15.43,384,-999,-999,0.7,0,0,2e-04,0.2625,20.8,NA,NA,NA,NA,-1.02993006901811,-0.991952058586248,-0.51636256823299,0.0352665626884257,-0.562084574483366,-0.427789043135256,-0.0861111525643636,0.713055951066204,0.337575047432573,0.603108983360816,-0.0725231257064429,-0.735362139799205,-2.11107989850418,-3.21267274269509,1083,100356
14189,2003,1,3.69,77,178,9.6495,10.11,22.37,24.4,6.55,468.5,-999,-999,0.7,0,0,0.0015,0.1375,24,NA,NA,0.954460919294197,1.40287521922233,0.695053466989195,1.56217923972856,1.41735346439043,1.20460079957596,1.73040649681347,1.76056495726476,1.24092969121036,0.878076046962917,0.381949919993911,-0.46369466687951,-1.03279587892132,-0.883080870107062,-0.778994283279989,-0.97864496922284,1083,100310
14192,2003,1,3.69,77,178,9.6495,10.11,75.69,76.31,-60.58,225,2.18,-999,0.7,0,0,2e-04,0.05,16,-0.779604358824775,0.410079843832841,0.254313199718172,0.0855415212837798,0.488967550374694,0.150424816069632,0.261263058033085,0.744688853746025,0.211362311665761,0.0762155741856461,-0.582522790936746,-0.77580610924625,-1.13220178460377,-0.760941297062693,-1.40485881712958,-2.22984522373861,-2.51802368359707,NA,1083,100549
14196,2003,1,3.69,77,178,9.6495,10.11,54.44,55.29,-38.42,440,-999,-999,0.7,0,0,3e-04,0.125,16,NA,0.771687947317549,1.24107541364364,0.0675582228035907,0.537168728358344,0.539002020842373,0.988388998462863,2.10275062008567,2.0492925177277,1.3242568315286,1.19508892953937,0.281261560243896,0.398471471355245,-0.292449305894973,-1.02854175074205,-1.74999288349783,-1.94996507048481,NA,1083,100373
14200,2006,1,4.02,40,-178,6.5375,7.001,76.92,77.2,-16.56,432,-999,-999,1.2,0,0,6e-04,0.45,101,NA,NA,NA,NA,NA,-1.30185466455796,-0.22417275577188,0.120134548746245,-0.239335513502864,-0.686701711343911,0.838715320076602,0.334531142323133,0.699799234008017,0.942136837990292,0.462277134408833,0.531628633421168,0.77458802172084,0.817883130686283,1084,100163
14201,2006,1,4.02,40,-178,6.5375,7.001,53.16,53.66,46.96,715,-999,-999,1.2,0,0,0.0012,0.4625,20.8,NA,NA,NA,NA,NA,-1.384248334881,-1.1182538967041,-0.51756217777039,0.417912644891295,0.157717190985956,0.498894457371013,0.855217469835762,1.08397657257702,0.248665684158965,-0.0960279036084497,0.0628946363062859,0.257558472615337,0.382886171855505,1084,100164
14202,2006,1,4.02,40,-178,6.5375,7.001,38.63,39.18,-4.83,1464,-999,0.003,1.2,0,0,0.0021,0.5625,101,NA,NA,NA,NA,NA,NA,-0.216106783802054,-1.05486297269654,-0.888337162486173,-0.747614110937769,-0.736080976223888,-0.227591583896619,-0.498507385139073,-0.355592961494708,0.601747744614388,0.875032475353843,1.24273429750738,0.952194130494325,1084,100165
14203,2006,1,4.02,40,-178,6.5375,7.001,43.44,44.05,21.8,580,-999,-999,1.2,0,0,0.0017,0.4625,101,NA,NA,NA,NA,NA,-2.04368692923142,-2.41626463562828,-1.57335590741789,-1.92154819834663,-0.982361823122739,-0.716201594237244,0.328981013138927,0.213966718019185,0.684821372795771,0.440271508221098,0.864898141568304,1.87597332829695,2.42830268825484,1084,100193
14204,2006,1,4.02,40,-178,6.5375,7.001,68.78,69.09,-67.8,644,-999,-999,1.2,0,0,8e-04,0.4,28.8,NA,NA,NA,NA,NA,-0.771018040894342,-1.18353143338445,-1.51891249922821,-0.564997207661946,-0.900173673289167,-0.156196974292158,0.1688609631607,-0.293550105337356,-0.0971403551064522,-0.0144124604929416,-0.64865614994164,-0.574902339061893,0.213405085101577,1084,100272
14205,2006,1,4.02,40,-178,6.5375,7.001,12.1,13.75,-2.45,623,-999,-999,1.2,0,0,0.0115,0.0875,101,-0.675822627622413,-0.473666283765152,-0.595828451485804,-0.635489860818669,-0.753751627976351,-0.700851731121922,-0.698327827494102,-0.878055660540373,0.520077746331275,0.904605942550309,0.311075838512799,0.201533441805225,-0.0238466823684433,1.14793493704469,0.438642889996646,0.993315461893248,1.0342535820481,0.92974429748395,1084,100172
14206,2006,1,4.02,40,-178,6.5375,7.001,68.07,68.38,-38.67,511,-999,-999,1.2,0,0,8e-04,0.4875,101,NA,NA,NA,NA,NA,-1.50408304891322,-1.58766885091736,-1.11392672991866,-1.20496690098188,-0.588799570275606,-0.5086540692232,-0.0148335379899898,0.0221311092816876,0.494542833521029,1.20073396139392,1.04653076130628,1.22033623637981,1.67889315572487,1084,100117
14207,2006,1,4.02,40,-178,6.5375,7.001,35.9,36.64,22.24,760,-999,-999,1.2,0,0,0.0024,0.5125,101,NA,NA,NA,NA,NA,NA,-1.59131025720745,-0.599093779783304,-1.79141426561748,-0.62095145486438,-0.787563765961185,-1.02245627333857,-0.797315003248828,-0.710734971978983,-0.157578170649584,0.0796754281240641,-0.433920400658812,0.932806386606819,1084,100182
14209,2006,1,4.02,40,-178,6.5375,7.001,63.02,63.36,-59.85,402,-999,-999,1.2,0,0,9e-04,0.6125,101,NA,NA,NA,NA,NA,NA,-1.03477068849611,-0.8177661770511,-0.0925935834001574,0.556212807213578,0.591948990324338,1.19377722110737,1.45061050074004,1.28462057568416,0.333196159849258,1.14440745444907,0.482360855188087,2.10042666789433,1084,100134
14212,2005,1,3.94,85,175,19.5424,20.237,13.55,23.82,6.78,511,-999,-999,1.5,0,0,0.0269,0.525,24.8,NA,NA,NA,NA,NA,NA,-1.37850960292655,-1.32555347933581,-1.00344517228497,-0.386198877168034,-0.207325105827346,0.0566764402244191,0.555222860012922,0.72035499820186,-0.0418129571539154,-0.927119380824866,0.217343782935993,0.755342222722723,1085,100542
14220,2005,1,3.94,85,175,19.5424,20.237,70.89,73.65,68.17,619,0.04,0.04,1.5,0,0,0.0038,0.3875,25.6,NA,NA,NA,NA,NA,0.584717960882971,0.318176572162832,0.473846538199332,0.429738500610805,-0.519267101609431,-0.102668556984153,-0.55165405600002,-0.663206839288415,-0.345863521543691,-0.0122153912530649,0.703748714969484,1.46623629726842,1.33210408303188,1085,3046
14231,2005,1,3.94,85,175,19.5424,20.237,32.45,37.92,11.78,611,-999,-999,1.5,0,0,0.0122,0.4,28,NA,NA,NA,NA,NA,-0.153321892256495,-0.582189293172673,-0.632540397889603,-0.926116531356175,-0.464610878353707,-1.15608662094845,-1.45335651616019,0.0550419576147867,0.878398036955594,0.627131935664798,2.22957358826371,1.41967738277887,1.90084406962715,1085,3055
14234,2005,1,3.94,85,175,19.5424,20.237,66.7,69.59,45.16,625,0.34,0.34,1.5,0,0,0.0042,0.3375,23.2,NA,NA,NA,NA,NA,0.119215790019854,0.291842002662841,-0.204078798351469,0.794675531443291,-0.223258372695174,-0.0306162318198417,0.126508665966696,0.326012177944145,0.721007031780168,0.216724696760162,0.0933166419165712,0.255754676607706,-0.013402574933215,1085,100104
14237,2005,1,3.94,85,175,19.5424,20.237,61.11,64.17,3.47,559,-999,-999,1.5,0,0,0.0048,0.2,24.8,NA,NA,0.380771413425268,0.315669416451071,0.422572970351583,0.137812852486231,-1.13342178614744,-0.324052024430394,-0.133683106650903,-0.843444704069002,-1.53722008022767,-1.32687319104684,-0.869299547054052,0.526129801181911,0.696599471567724,1.69008965532689,0.798776445205645,1.36766830104674,1085,100109
14240,2005,1,3.94,85,175,19.5424,20.237,45.01,49.18,42.24,655.7,-999,-999,1.5,0,0,0.0077,0.325,24,NA,NA,NA,NA,0.0272218957328754,-0.0423315078123672,-0.12694559147462,-0.328735360311597,0.487412283889915,1.15032439193027,0.119334506112518,0.227396807949977,0.571281744135775,0.80653885935749,0.683206059639694,1.04632699580217,1.33388207248985,0.668758407025665,1085,100169
14250,2005,1,3.94,85,175,19.5424,20.237,16.62,25.65,-16.54,489,-999,-999,1.5,0,0,0.0238,0.2,24.8,NA,NA,-0.0439396245134418,0.0128322817621154,-0.137501125511104,-0.504454688045978,-0.304049754280108,-0.539790417020617,-0.456858196324209,-0.246476245939782,0.309858674726389,0.427370671008399,0.239262140159245,0.187075804118431,-0.0464000344387561,1.48333039165076,2.18153171509068,1.65258781617015,1085,3076
14255,2005,1,3.94,85,175,19.5424,20.237,69.92,72.68,43.7,465,-999,-999,1.5,0,0,0.0039,0.0875,20.8,-0.997147589254705,0.354322472814465,-0.0870378036114356,-0.00406034175035153,-0.257041883321691,-0.367929130124246,-0.33257236570887,-0.448947652689009,0.215305151614874,-0.547899460893074,-0.768181061358591,-0.973688204728308,-0.411447899997375,-0.147390421349503,-0.966532624378534,-0.261134961980627,0.446476795210994,1.66660555477152,1085,3079
14264,2005,1,3.94,85,175,19.5424,20.237,30.58,36.29,-17.86,439,-999,-999,1.5,0,0,0.0131,0.2625,26.4,NA,NA,NA,NA,-0.471450523227034,-0.204798719098148,0.248688955947637,0.065428707664724,-0.945315019422543,-0.770471194213332,-1.24521917682123,-1.57320089077874,-0.895922547875511,-0.564423482932101,-0.249027301948685,0.480653179638836,-0.0153799771458818,0.492575899532442,1085,100296
14265,2005,1,3.94,85,175,19.5424,20.237,11.6,22.73,-7.83,827,-999,0.014,1.5,0,0,0.0291,0.425,22.4,NA,NA,NA,NA,NA,-0.803040680611476,-0.541828106594611,-0.539722724646019,-0.503324375978134,-0.535780319220079,-0.465568779945765,-1.09805221301518,-0.816670991189051,-0.346331334671531,0.915548907377297,0.879572723945457,0.9317086414531,2.56747492547782,1085,3086
14283,2008,1,4.19,65,168,7.9423,8.875,72.19,72.64,1.3,341,-999,-999,1,0,0,0.001,0.2125,27.2,NA,NA,NA,-1.33105368427987,-0.529378213818594,-0.447655743851515,-0.496861257407023,-0.226961015512888,-0.910921259962484,-0.633673610143104,-0.673663185499466,-0.743749286367143,-0.584794244917395,-1.03213412086932,-0.539903716051759,0.247497467890414,-0.202219120947083,-0.479519790602346,1086,3039
14285,2008,1,4.19,65,168,7.9423,8.875,73.88,74.41,72.67,796,0.02,0.02,1,0,0,0.001,0.25,29.6,NA,NA,NA,-1.07962777087023,-1.23538643918248,-0.585822373599502,-0.333659691130288,-0.879787986079728,0.102787905247883,-0.0483860242746426,0.030504561186989,0.128256478060239,-0.165625035082165,-0.195275139561749,0.0695069985738943,-0.138754303901095,0.210520043810508,0.429054917164965,1086,100091
14287,2008,1,4.19,65,168,7.9423,8.875,69.1,69.67,52,524,-999,-999,1,0,0,0.0011,0.325,29.6,NA,NA,NA,NA,-1.60675661676714,-2.50762106288021,-1.35207768668505,-1.5188709019224,-1.52581737953878,-1.10263459188449,-1.1648509422873,-1.15076811678651,-1.27293763032389,-0.898917787698094,-0.837924465885228,0.333185538332827,0.522886549640765,0.933349593906035,1086,3042
14289,2008,1,4.19,65,168,7.9423,8.875,19.02,20.61,-11.8,619,0.04,0.04,1,0,0,0.0082,0.1,26.4,-1.70560075034948,-1.61387107560632,-1.45367143863033,-1.60254767463786,-1.48435169467169,-1.33851176591614,-1.35049411685329,-1.13784608939674,-1.05771758771123,-2.30651874960124,-1.27841695517346,-0.592968088005136,-0.749903273385761,-0.997821562797075,-0.76598578986775,-0.033080950971792,0.787784963891475,1.10264527812008,1086,3046
14297,2008,1,4.19,65,168,7.9423,8.875,47.55,48.38,46.62,370,0.1,0.1,1,0,0,0.002,0.375,24,NA,NA,NA,NA,NA,-1.07994385144301,-0.996235456792997,-0.220855484450139,0.397687535170931,0.48001185854554,-0.18290493027196,-0.172417778668139,-0.640318482341085,-0.0156484863281214,0.549938487873842,0.167892143179298,0.17954499310795,0.147698479494403,1086,3052
14300,2008,1,4.19,65,168,7.9423,8.875,55.45,56.16,29.14,396.1,0.58,0.58,1,0,0,0.0016,0.2875,19.2,NA,NA,NA,NA,-1.69353278468427,-1.50665735733422,-1.47395855669154,-1.50338238693396,-0.646366840959065,-0.314526541855367,-0.289621840481889,-0.94827683248948,-0.587387588326601,-0.27684484184398,-0.442092115083524,0.789544342413922,0.482328981494321,NA,1086,100100
14301,2008,1,4.19,65,168,7.9423,8.875,56.7,57.26,-21.62,576,-999,-999,1,0,0,0.0015,0.325,19.2,NA,NA,NA,NA,-1.42079250677664,-1.70317165028837,-1.15632619301063,-1.64024111115558,-1.97089029832357,-1.04958204897253,-1.37275589747221,-0.941745080154163,-1.391164922662,-1.51385457522427,-1.15980962262376,0.201432824449876,1.28674717420835,NA,1086,3053
14303,2008,1,4.19,65,168,7.9423,8.875,21.57,22.99,-2.95,361,0.02,0.02,1,0,0,0.0069,0.1875,30.4,NA,NA,-0.594437907143197,-1.00086634352105,-1.26979862813069,-0.147210324271629,-0.160124280314871,0.155994957310304,0.13792352184992,0.565481075095272,-0.369106302717404,-0.0207275035400052,0.466612019019944,-0.430996861276974,-0.0493474890624501,0.590790822681857,0.642195946488421,0.676151344731906,1086,3054
14304,2008,1,4.19,65,168,7.9423,8.875,67.79,68.26,-67.75,611,-999,-999,1,0,0,0.0011,0.2875,25.6,NA,NA,NA,NA,-1.45532478259539,-1.61692202880959,-1.14941834038949,-1.69525674974268,-1.97235260491962,-1.28673452670944,-1.07773104952921,-0.881365933478961,-0.1434009601453,0.0360311403600413,0.598181993831368,0.582209171027618,1.15462690646048,2.04486340998235,1086,3055
14306,2008,1,4.19,65,168,7.9423,8.875,71.81,72.25,-69.72,805,-999,0.004,1,0,0,0.001,0.325,20,NA,NA,NA,NA,-1.23525704262736,-1.34645419527807,-1.56506944732652,-1.72588290643314,-1.61568045217629,-0.989267566375619,-0.680281993860405,-1.23205891017298,-0.629184700694061,-0.931321641951435,-0.466429737320578,0.210438907851323,1.08638846056376,2.19510565816483,1086,3057
14307,2008,1,4.19,65,168,7.9423,8.875,67.32,67.89,16.48,238,2.66,1.16,1,0,0,0.0011,0.1,27.2,-0.829920269024331,-0.593608338453194,-0.202872531886438,-0.329036518208364,-0.0445790448058965,-0.104723057870109,-0.079139962319239,-0.119074249816261,0.0931826082524516,0.116771795400535,0.271944027487999,-0.12335531425625,0.337599178934409,0.290642387783093,0.945665848908185,1.17088958014283,1.24655326093934,0.737603307932808,1086,100167
14321,2008,1,4.19,65,168,7.9423,8.875,41.52,42.46,33.9,338.3,1.58,1.58,1,0,0,0.0025,0.1625,23.2,NA,NA,-1.01462588083831,-1.2736342346336,-0.348203961778108,-0.953634403087003,-0.0136120406542144,-1.09026686150888,-0.767888860072764,-0.501377305782984,-0.571813062337442,-0.319719727152799,-0.454007289410374,-0.380842201984882,-0.17198468527933,1.17040352738309,0.623390500170384,1.22216843441328,1086,3066
14324,2008,1,4.19,65,168,7.9423,8.875,62.7,63.2,-6.63,244,-999,-999,1,0,0,0.0013,0.125,25.6,NA,-0.715721144211248,0.0775036530064881,-0.0480533170235624,0.38330114803634,0.477829944297428,0.551673115883496,0.748660047274923,0.12340122351501,0.0767592898084022,0.0790767523471096,0.0283902129805611,0.223608069820104,-0.266670421509096,0.210645892168232,0.979043828770864,0.902688298649499,0.505056306529763,1086,3070
14325,2008,1,4.19,65,168,7.9423,8.875,71.35,71.79,-37.83,622.3,-999,-999,1,0,0,0.001,0.3375,23.2,NA,NA,NA,NA,NA,-1.27092305938395,-1.81526228435422,-1.39564422860026,-1.24414592153578,-0.316154034040959,0.497949812699749,0.361373190790413,0.92314867299707,0.0145943281117109,-0.202330945626283,0.506749933186942,0.191831515153844,0.635612563993991,1086,3071
14333,2008,1,4.19,65,168,7.9423,8.875,18.02,19.96,11.94,763,0.05,0.0075,1,0,0,0.0086,0.35,28,NA,NA,NA,NA,NA,-1.37380604118785,-1.38744565967591,-1.50526950436158,-1.12293052322479,-1.23136381675508,-0.835140118839284,-1.00596364575349,-1.12892404024128,-1.36719694165845,-1.11710116523261,-0.312258649163932,0.39965604203991,0.939596453218764,1086,100200
14334,2008,1,4.19,65,168,7.9423,8.875,39.93,40.71,-34.92,465,-999,-999,1,0,0,0.0027,0.4375,21.6,NA,NA,NA,NA,NA,-2.00630594016961,-1.80059103304485,-0.806363615150476,-0.728350593576664,-1.44635064029508,-0.554407134788283,-0.711183575369384,-0.899996831072528,-1.17366458722034,-0.857170724534068,0.196633702263997,-0.0037066418833831,1.65937436161185,1086,3079
