"RSN","YEAR","Region","M","Dip","Rake","Ztor","Zhyp","Rjb","Rrup","Rx","Vs30","Z25","Z10","W","Fnm","Frv","A1100","LUF","HUF","T10p000","T07p500","T05p000","T04p000","T03p000","T02p000","T01p500","T01p000","T00p750","T00p500","T00p400","T00p300","T00p250","T00p200","T00p150","T00p100","T00p075","T00p050","T00p030","T00p020","T00p010","PGA","PGV","CAV","AI","EQID","SSN"
11479,2007,1,4.73,68,170,8.5752,10.018,78.78,79.25,-21.87,277.7,3.9,0.58,2.3,0,0,0.0027,0.1,101,-1.07299935973245,-0.943391589632894,-0.993100102691718,-0.883725352417429,-1.07087392785097,-0.954697990326904,-1.08513191147556,-0.604685838666358,-0.612829451948745,-0.74760480144395,-0.929181224989696,-0.623827442011915,-0.44037753149701,-0.670640714632112,-0.886184084211017,-0.813142928014996,-0.715533614603626,-0.903428535661761,-0.829753426720384,-0.826146467577646,-0.819427779029711,-0.833950977756071,-0.8228984768332,-0.537340991522357,-1.35832055762996,1028,100483
11486,2007,1,4.73,68,170,8.5752,10.018,51.25,51.96,-2.95,342.6,3.1,0.32,2.3,0,0,0.005,0.1875,101,NA,NA,-0.705688303411966,-0.541586718458726,-0.528528287127566,-0.291257390306027,-0.344882921600242,-0.139377641464539,-0.418283768057512,-0.790147432214802,-0.855881213838182,-1.00261692049442,-0.771679122508822,-0.818746843425734,-0.624934201053685,-0.558414406527354,-0.658064312118123,-0.839577061666422,-0.854085129914336,-0.84040796553562,-0.830291733387001,-0.834538800609374,-0.915250104084778,-0.288150986973684,-1.10041617800857,1028,100377
11488,2007,1,4.73,68,170,8.5752,10.018,73.3,73.8,-26.11,268.8,5.54,0.84,2.3,0,0,0.0034,0.075,101,-1.26825309882161,-1.18986045858008,-1.24967646586189,-1.05995688790643,-0.937964097279313,-0.672867322693589,-0.658587361545371,-0.850769022196832,-0.961197597939871,-0.236570873134531,-0.489421106666343,-0.375207585246339,-0.294724970460142,-0.34855766726406,-0.501678578399995,-0.167688706782301,-0.161042673649688,-0.229191048572157,-0.302139764703211,-0.312492155285823,-0.299376804839697,-0.314557612293593,-0.578240137324661,-0.0773336327625733,-0.587908104839732,1028,100398
11489,2007,1,4.73,68,170,8.5752,10.018,59.19,60,13.99,407.5,NA,NA,2.3,0,0,0.004,0.5375,41.6,NA,NA,NA,NA,NA,NA,-0.0925207719497276,0.051826780921953,0.171022772030292,0.615325183429285,1.07515586408424,1.55869327787503,1.71814752378806,1.65313107939604,1.60298488143431,1.05921716006521,1.03815848767101,1.15444265728485,1.25604646832602,1.28220081285967,1.28510224382771,1.29219846619999,1.12072216422916,0.45815953803847,1.81731868424906,1028,1286
11490,2007,1,4.73,68,170,8.5752,10.018,48.51,49.68,36.99,306.8,NA,NA,2.3,0,0,0.0054,0.25,52.8,NA,NA,NA,-0.87437858284995,-0.874145714082358,-0.465910911235367,-0.398543781767169,-0.649970345248832,-0.384974671934162,-0.318465149676657,0.298360989337986,0.0516226574559226,0.101627508132107,0.113243325624461,0.505239444381219,0.936259420424666,0.812354581897108,0.514792236600205,0.364018469236579,0.305307200588363,0.292321036929163,0.295118742882823,-0.3122759291051,0.214722171255974,0.654265506476053,1028,1287
11491,2007,1,4.73,68,170,8.5752,10.018,46.21,47.43,30.87,328.1,NA,NA,2.3,0,0,0.0058,0.375,68,NA,NA,NA,NA,NA,-1.17500569363988,-0.785341315140699,-0.514407281155395,-0.536520917899928,-0.167436869410193,0.00789672910039219,-0.409097751803342,-0.239849271286506,0.233803353733773,0.154409212250139,0.742992421857378,0.77800083801611,0.496931760572886,0.387108220595652,0.318867856226473,0.287899189213872,0.288129362088609,-0.268533039346703,0.128194900514235,0.505748100262189,1028,272
11492,2007,1,4.73,68,170,8.5752,10.018,43.38,44.22,-17.82,275.1,4.36,0.62,2.3,0,0,0.0071,0.275,32,NA,NA,NA,NA,-0.848234527419915,-0.828271366675325,-0.592016180061896,-0.60523794969599,-0.443127630200455,-0.163135986810741,-0.346173084411514,-0.84501598002351,-0.771794014388123,-0.645216253446948,-0.00180151966332964,-0.243576462787605,-0.376282503511794,-0.25466315933901,-0.139637795764352,-0.129306002756498,-0.134529231158613,-0.129298601406169,-0.266262589292473,-0.641361153241714,-0.985961922039013,1028,1304
11493,2007,1,4.73,68,170,8.5752,10.018,28.67,29.92,-13.69,345.3,2.26,0.32,2.3,0,0,0.0118,0.2,36.8,NA,NA,-0.993781939383426,-0.954624103023786,-0.983836730543496,-0.769241025382131,-0.528129264872259,-0.595008546410909,-0.410724220942425,-0.163739098805972,-0.217632457846659,-0.480061953782391,-0.496006436454669,-0.278472614109107,-0.572819164169974,-0.572933574105687,-0.669438776506852,-0.696891784363819,-0.598908840235002,-0.565698706811554,-0.555380828701651,-0.546690163523771,-0.399678350797648,-0.801921640977802,-1.27450229171261,1028,2999
11494,2007,1,4.73,68,170,8.5752,10.018,26.11,27.48,-3.14,484.7,2.36,0.32,2.3,0,0,0.0134,0.3375,36.8,NA,NA,NA,NA,NA,-0.80959245763978,-0.767203198597786,-0.698711102196408,-0.44786406641142,-0.409106638687074,-0.423283716078965,-0.065317397594665,0.222219728700717,0.354566569419882,0.407038007194738,0.672131072988646,0.254059338552988,0.150150607818114,0.27154316276383,0.326967765511944,0.322071614956007,0.333754575685171,0.00352484924681074,-0.48903646502178,-0.221260812466795,1028,1305
11495,2007,1,4.73,68,170,8.5752,10.018,20.26,22.72,19.2,333.3,0.32,0.32,2.3,0,0,0.0179,0.275,72,NA,NA,NA,NA,-0.356194174609599,-0.293039525520914,-0.294427845510002,-0.148507064940357,0.295982317499972,0.657130092224867,0.964302457715864,0.209665936193935,0.257702126451732,0.770376471126434,0.981452198852188,1.16535154390354,1.40013820084275,1.17689021289248,1.11026465435441,0.996910555416464,0.980652302034969,0.984562287052295,0.380919639252014,0.396781583088396,1.35748312287871,1028,1306
11496,2007,1,4.73,68,170,8.5752,10.018,34.04,35.68,34.9,414.8,NA,NA,2.3,0,0,0.009,0.425,61.6,NA,NA,NA,NA,NA,-0.910938372424834,-0.730017137442827,-0.496884062840117,-0.191378249061502,-0.0168530538045752,-0.00238650394325646,0.0406854210566996,0.0723857365867691,-0.0919472752241894,-0.202545698988985,0.323149481024341,0.733613916303538,0.247490725459568,0.101542328857805,-0.00785466891650266,-0.0227138719475146,-0.0239672806296269,-0.308849112980233,-0.111436411734582,-0.0314026819294986,1028,1307
11497,2007,1,4.73,68,170,8.5752,10.018,26.75,28.09,-0.11,576,NA,NA,2.3,0,0,0.013,0.2875,71.2,NA,NA,NA,NA,-0.774903854826467,-0.775560146758226,-0.799326852251743,-0.851710384031132,-0.811437018694265,-0.334073093409936,-0.0267329496800941,0.294058587121695,0.624077438561828,0.9887604696191,1.16509383351291,0.920063199979487,1.0854455952209,1.42594078509697,1.03627669971181,1.03100402043847,1.02209743756007,1.03585940614812,0.506609465421051,-0.204706334064133,0.576008060179659,1028,3002
11498,2007,1,4.73,68,170,8.5752,10.018,42.96,44.27,30.59,333.7,NA,NA,2.3,0,0,0.0064,0.275,61.6,NA,NA,NA,NA,-0.893817917381224,-0.926447351857187,-0.9407826963589,-0.344084810355975,0.109927605793298,-0.172639040499163,0.152288564352629,0.494292673831125,0.496822290748013,1.26331508180116,1.08323657636657,0.87959011591504,0.827604685090595,0.898898350654508,0.815989790868899,0.786733293854467,0.774588505143942,0.784280650596075,0.304891533071951,0.332643168243056,1.20344606986126,1028,1308
11499,2007,1,4.73,68,170,8.5752,10.018,36.21,37.4,8.87,301.8,NA,NA,2.3,0,0,0.0084,0.375,56,NA,NA,NA,NA,NA,-1.75007874085552,-1.78557036025826,-1.82822227462605,-1.69065998761812,-1.06701854356402,-0.856459245790059,-0.437469546169325,-0.165028749683145,-0.0818696411238449,-0.00436037617451035,0.295061013057878,-0.00222460109887912,0.0654166208027558,-0.0263936387630039,-0.152236665874653,-0.207259677933431,-0.205220372625403,-0.763419143359205,-0.730796564325176,-0.792984078600942,1028,100290
11500,2007,1,4.73,68,170,8.5752,10.018,18.45,21.1,18.56,648.8,NA,NA,2.3,0,0,0.0198,0.3875,54.4,NA,NA,NA,NA,NA,-1.18310973270295,-1.32094222160381,-1.24792459723353,-0.832527509803626,-0.64157751626461,-0.456206010387542,-0.192975072094441,-0.0898635197828592,-0.00496342607181255,0.0204781315919234,0.00521197358405567,0.0287453803325706,-0.252763673878795,-0.213676677217971,-0.138853499288792,-0.140159369609142,-0.123438732472749,-0.289490752753073,-0.547303411664043,-0.875707236857754,1028,1309
11501,2007,1,4.73,68,170,8.5752,10.018,19.79,21.99,11.12,646,NA,NA,2.3,0,0,0.0187,0.4,61.6,NA,NA,NA,NA,NA,-1.11815551200879,-1.13880456875357,-1.17832605910814,-1.08806035272492,-0.458729337343224,-0.123654364559179,0.141190930920091,0.334709991737127,0.596122985434707,0.749217457896821,1.01476512640359,1.30228884837887,1.23909307999942,1.09591382886816,0.951469017572886,0.790048186052138,0.793672120677395,0.280534813743664,0.390315235016426,1.11932722127417,1028,1310
11502,2007,1,4.73,68,170,8.5752,10.018,22.93,24.55,2.32,338.3,NA,NA,2.3,0,0,0.0159,0.225,52.8,NA,NA,NA,-0.700067063957142,-0.504811643172419,-0.34094818656362,-0.0493832758329722,-0.290562486546181,0.0480995439216461,-0.13888878669484,-0.181354243139062,0.324902816641545,0.324127105816654,0.192848141667414,0.314219112310917,0.280714122980386,0.415046181311418,0.196423394283714,0.0701007292820233,0.0352147446606343,0.0166841933886666,0.0237825939388987,-0.152777104877839,-0.0279840071302515,0.216180320575543,1028,3004
11503,2007,1,4.73,68,170,8.5752,10.018,15.97,18.67,12.17,354.8,0.32,0.32,2.3,0,0,0.0237,0.325,61.6,NA,NA,NA,NA,-0.900306173157885,-0.794519115450393,-0.860953257067239,-0.695676152934757,-0.716029053610778,-0.0974442683994301,0.169587602549789,0.272471523777802,0.444052025427879,0.442601550928449,1.12789405462628,1.17185062525074,0.821247572492363,0.610587120628735,0.776126450026076,0.802811756024439,0.814607410769418,0.82043085830653,0.342965567202817,0.0957041862158303,0.820247510247861,1028,1311
11504,2007,1,4.73,68,170,8.5752,10.018,17.34,19.62,6.8,420,0.32,0.32,2.3,0,0,0.0221,0.2,54.4,NA,NA,-0.326626409612793,-0.196537749344371,-0.0650377834550202,-0.0572562506234027,-0.0647210909497602,-0.0638947614942245,-0.0114484261273171,0.2706104903804,0.443931171157911,0.25423080682971,0.246014563801818,0.604000248802611,1.26385426451711,0.582029410587848,0.665580472014077,0.725658705219488,0.701008309038399,0.727960332509593,0.723784399305558,0.735062230733003,0.40693680757317,0.184601672824815,0.811199548470085,1028,1312
11505,2007,1,4.73,68,170,8.5752,10.018,23.88,26.09,21.92,390,0.32,0.32,2.3,0,0,0.0146,0.3,63.2,NA,NA,NA,NA,-0.775320331449408,-0.891243612626896,-0.783200034344232,-0.795558125711577,-0.769358042837842,-0.664773031027457,-0.379081702707786,-0.11279232480555,0.233604848985022,0.791505918956751,1.21637477379476,0.616672650365567,0.786468394769976,1.08738673116333,1.30101766925123,1.17997548602363,0.978024593949378,0.984417871766798,0.310433486541397,0.195799515694633,0.908664431889274,1028,275
11506,2007,1,4.73,68,170,8.5752,10.018,39.85,40.77,0.9,416.2,NA,NA,2.3,0,0,0.0073,0.3,61.6,NA,NA,NA,NA,-0.347121428136065,-0.0247015869021192,-0.087097392264404,-0.170616528440592,-0.0455373993862596,0.0308649754735359,0.15296333620061,0.552163353452332,0.569897936408436,0.347285758550881,0.749818088690923,0.364193447506068,0.661828168753895,0.595244280517105,0.249209254836369,0.211038255857456,0.209222643125838,0.218159533574892,0.0132495730195441,0.199203835045081,0.603440041725559,1028,277
11507,2007,1,4.73,68,170,8.5752,10.018,46.25,47.04,-35.42,315.5,2.52,0.4,2.3,0,0,0.0058,0.2875,30.4,NA,NA,NA,NA,-0.943026960653844,-0.797738885750574,-0.874604577806481,-0.668180042545558,-0.727856739603883,-0.432918967993745,-0.522283622608671,-0.662397016657853,-0.697465989142842,-0.536259645240412,0.248329447772867,0.401696021114923,0.855485606143986,0.334349421408398,0.210516376906031,0.196731403225941,0.179878135131367,0.18012999085023,-0.337092555083036,-0.681134484880824,-0.778598729577575,1028,278
11508,2007,1,4.73,68,170,8.5752,10.018,23.8,25.3,-19.59,327,1.48,NA,2.3,0,0,0.0152,0.325,52.8,NA,NA,NA,NA,-1.55752686343918,-0.892494392597709,-0.880061758357638,-1.42158269551353,-1.36858632338033,-1.03638099689347,-0.807893425675629,-0.865536219178044,-0.781673689725494,-0.728462695797384,-0.417766931309813,0.171804428011997,-0.0366112447300635,0.00978247732125404,-0.133307098539341,-0.111743884822925,-0.119399006752696,-0.108991209000099,-0.676082322670061,-0.850886045680687,-1.35586780925093,1028,3010
11509,2007,1,4.73,68,170,8.5752,10.018,13.3,16.24,8.19,334.9,0.32,0.32,2.3,0,0,0.0288,0.4625,41.6,NA,NA,NA,NA,NA,-0.280444636141896,-0.233472911528747,-0.172519112696629,0.0268353699432513,0.733873042031742,1.17524179910795,0.893957021634384,0.484667170152524,0.698847498290568,1.04728362295455,0.794852847814536,0.749271738942084,0.990647271799232,0.893927097149324,0.839311484614947,0.785827913086765,0.781094745534451,0.634681941788827,0.157872236512413,1.06948942660146,1028,1653
11510,2007,1,4.73,68,170,8.5752,10.018,42.3,43.16,-6.26,396.2,3.26,0.44,2.3,0,0,0.0068,0.2125,32.8,NA,NA,NA,0.267907719245244,0.253312068853825,0.409938220776939,0.530789863891292,0.609789817688336,0.675968470628925,1.08765821162301,1.07673800162286,1.3530008162105,1.1237548671389,0.837432797291813,0.508202799864037,0.518015603212646,0.519953978817089,0.800620289286992,0.877291400634582,0.910429686319313,0.915349352916799,0.924581484098954,1.09694124712075,0.183828713803555,1.02236429426733,1028,1319
11511,2007,1,4.73,68,170,8.5752,10.018,39.88,40.79,-34.99,277.8,2.44,0.32,2.3,0,0,0.0073,0.35,28,NA,NA,NA,NA,NA,-1.09847978060268,-1.10914946960699,-0.994306480026373,-1.01029393666451,-0.907374034680474,-0.684077496518387,-0.619844074606025,-0.575934412692276,-0.48772757182946,-0.338609580124141,-0.410846680026463,-0.233008745296172,-0.417794479453331,-0.298245044040539,-0.280414316622627,-0.284081556228715,-0.278376956308932,-0.54202514251312,-1.03588423367215,-1.64889417064796,1028,3015
11512,2007,1,4.73,68,170,8.5752,10.018,39.15,40.07,-9.44,377,3.06,0.52,2.3,0,0,0.0075,0.2125,38.4,NA,NA,NA,-0.165590062016966,0.0723871253529254,-0.00870911127955232,0.324232020889441,0.0543287876373517,0.294103809825851,0.296230979449438,0.402681744015672,0.353988422043122,0.381639738388544,0.106099673982607,-0.108938957487063,-0.296474937128777,-0.0861589957078852,-0.0329885506203169,0.12005834470881,0.158144201910932,0.16446886123906,0.174730973381272,0.304707854559724,-0.0237463313893032,0.00937387076609664,1028,1323
11513,2007,1,4.73,68,170,8.5752,10.018,46.99,47.77,-9.83,331.7,3.2,0.58,2.3,0,0,0.0058,0.275,30.4,NA,NA,NA,NA,-0.3086874061299,-0.468066177803711,-0.295375226807518,-0.234393215178567,0.0945309960090723,0.189900827232214,0.181428258689097,0.549288595454096,0.410452222958646,0.193649498640005,-0.12665302475694,-0.158913385899013,-0.233654259136362,-0.107579828623749,0.00218197415835686,0.035689613736297,0.0410868327281673,0.0493290372981656,0.205992628201487,-0.151908299641841,-0.0511268782983398,1028,1326
11514,2007,1,4.73,68,170,8.5752,10.018,34.83,35.87,-1.28,378.2,2.6,0.32,2.3,0,0,0.0089,0.35,33.6,NA,NA,NA,NA,NA,-0.618427363183707,-0.631764496342921,-0.609005472805024,-0.375093305775353,0.545682743078792,0.622492592982643,0.00195101054439206,-0.0932445284610512,-0.241684201579687,-0.233172586458045,-0.395991034706975,0.0486517832112643,-0.0439026005693535,-0.163189315401725,-0.151779287671027,-0.156418178808726,-0.145446715236277,-0.142551144916652,-0.406047460220881,-0.419022921781847,1028,3102
11515,2007,1,4.73,68,170,8.5752,10.018,43.26,44.1,-22.67,265.6,3.76,0.68,2.3,0,0,0.0069,0.2625,36.8,NA,NA,NA,NA,-0.673041876997457,-0.777019549971937,-0.881692350712116,-0.634963657230903,-0.432869211933905,-0.0799756937703533,0.241240247212772,0.389007020174065,0.381210626572156,0.361866722252913,0.227577901508992,0.330646676005345,0.269770027812212,0.354521900848328,0.449480915363098,0.458437705192884,0.453823076584534,0.457562556360478,0.265321706309104,-0.521592893773351,-0.341769236463313,1028,100218
11516,2007,1,4.73,68,170,8.5752,10.018,42.88,43.73,-32.21,284.5,2.64,0.44,2.3,0,0,0.0066,0.2875,35.2,NA,NA,NA,NA,-0.658205042183771,-0.593913640608575,-0.587871105159067,-0.239257998539982,-0.117796177891187,-0.0237179198729516,-0.0284075760218849,-0.191886492443307,-0.285670698589649,-0.102981353466491,-0.00688926858071248,0.0523123486701067,0.309366627766581,0.0242203246980717,0.0786068616481996,0.0898966480366123,0.0878711425705863,0.0924520934314774,-0.0996227149542668,-0.538984107234796,-0.719877574820953,1028,3018
11517,2007,1,4.73,68,170,8.5752,10.018,33.23,34.31,-13.29,321.1,2.4,0.38,2.3,0,0,0.0095,0.275,66.4,NA,NA,NA,NA,-0.956928783619348,-0.777839852058685,-0.945223482111373,-0.739160505298383,-0.727115905244557,-0.23212511729511,-0.331418076199434,-0.445144630389866,-0.534435664705386,-0.326980521349435,-0.1775737107378,-0.180849859070404,-0.438874095679953,-0.458852307001302,-0.438169507073391,-0.405173846745238,-0.407850319958467,-0.399829525535191,-0.312554428974349,-0.706953291996808,-1.12680551344411,1028,3019
11518,2007,1,4.73,68,170,8.5752,10.018,31.38,32.53,-19.01,305.5,3.32,0.32,2.3,0,0,0.0106,0.225,42.4,NA,NA,NA,-1.2073749650877,-1.27126529379805,-1.24148241060997,-1.01307227732804,-1.11820112502278,-1.15549182032621,-1.29915472036622,-1.63432818174515,-1.32333025526462,-1.38844375524768,-0.690065938700178,-0.292686917393501,-0.584342907896703,-0.385393871964208,-0.721208670127051,-0.642733953357067,-0.6547913486175,-0.655997834270837,-0.645073306104665,-1.0524009808513,-0.896296210235606,-1.68488714116261,1028,3020
11519,2007,1,4.73,68,170,8.5752,10.018,35.98,36.99,-22.48,283.7,4.52,0.44,2.3,0,0,0.0095,0.2375,35.2,NA,NA,NA,-1.27667452348932,-1.26970013592256,-1.19331600707509,-1.05566750854199,-1.0236491870453,-1.11087980266522,-0.984674046699495,-0.959793443676058,-1.12790323889299,-1.05323432783753,-0.787612924096393,-0.71426010816192,-0.0895072521276497,-0.46464517301736,-0.404927777469294,-0.389681371990842,-0.385428353309561,-0.392018640758367,-0.38604294906287,-0.895487811731492,-0.835646128149231,-1.53721155985804,1028,3021
11520,2007,1,4.73,68,170,8.5752,10.018,36.97,37.95,-25.3,269.5,2.58,0.46,2.3,0,0,0.0082,0.2875,30.4,NA,NA,NA,NA,-1.17766039600314,-0.890591462243882,-1.01099911024775,-1.03074571014313,-1.1502723240057,-1.15055566428318,-1.08906264054127,-1.065740967755,-0.751372911411145,-0.448448748171111,-0.206191046677303,-0.487874621465231,-0.617336960068927,-0.487425143728899,-0.405459870116755,-0.38727672554179,-0.391535242397639,-0.384960502876924,-0.771202747757781,-0.671783288760417,-1.17503804822787,1028,3022
11521,2007,1,4.73,68,170,8.5752,10.018,34.91,35.94,-25.24,262.1,2.48,0.36,2.3,0,0,0.0089,0.3125,36.8,NA,NA,NA,NA,-1.30114884878066,-1.07717509631377,-1.13614704635511,-1.08052087359715,-1.31239787621144,-1.12394827021784,-0.877610476594358,-0.49355630637276,-0.108432035570817,0.339193411877975,0.744393015621647,0.61054017194063,0.406976720013994,0.44210709352651,0.520179872439241,0.528595990974615,0.525211190068743,0.531558079734554,-0.0980897100457614,-0.507405560167441,-0.264629794708135,1028,3024
11522,2007,1,4.73,68,170,8.5752,10.018,23.78,26.06,24.64,581.8,NA,NA,2.3,0,0,0.0145,0.325,68.8,NA,NA,NA,NA,-0.86687570274835,-0.757414696595617,-0.676190031561217,-0.517733609566836,-0.379744635531502,-0.30767740483819,-0.321105331128663,-0.358611551466728,-0.0576734821313765,-0.160712081671622,0.297186903935922,1.18949904154786,1.83657523848645,1.2737908806487,1.15595088796976,1.09501210124331,0.995845209082589,1.01296060131983,0.0787489360017535,0.210601109695026,0.914440051276714,1028,1342
11523,2007,1,4.73,68,170,8.5752,10.018,26.07,28.09,21.59,329.8,0.32,0.32,2.3,0,0,0.013,0.325,68.8,NA,NA,NA,NA,-1.31872034671116,-1.1688254219147,-1.23244334078433,-1.00915588516523,-0.902418671060881,-0.852663679241329,-0.520823046057637,0.0305702171479414,-0.503153247109905,-0.146630527398196,0.865833661093668,0.945989461443318,1.04908003377787,1.35313541676156,1.11569877462576,0.841283420214955,0.736253887299872,0.741147971250026,-0.115646028228672,0.168198843469711,0.774299392740615,1028,1344
